,weeks,watched,rank,broadcast,name,percent
8809,2018.06.18 ~ 2018.06.24,가구시청률,10,SBS,순간포착,11.7
8810,2018.06.18 ~ 2018.06.24,가구시청률,11,KBS1,인간극장,11.6
8811,2018.06.18 ~ 2018.06.24,가구시청률,12,MBC,2018FIFA러시아월드컵(32강한국:스웨덴),11.4
8812,2018.06.18 ~ 2018.06.24,가구시청률,12,MBC,2018FIFA러시아월드컵(32강한국:멕시코),11.4
8813,2018.06.18 ~ 2018.06.24,가구시청률,14,KBS1,KBS9시뉴스,11.0
8814,2018.06.18 ~ 2018.06.24,가구시청률,15,KBS2,해피선데이,10.5
8815,2018.06.18 ~ 2018.06.24,가구시청률,16,MBC,나혼자산다,10.2
8816,2018.06.18 ~ 2018.06.24,가구시청률,16,SBS,궁금한이야기Y,10.2
8817,2018.06.18 ~ 2018.06.24,가구시청률,18,KBS2,2018FIFA월드컵러시아(32강벨기에:튀니지),9.6
8818,2018.06.18 ~ 2018.06.24,가구시청률,19,SBS,2018FIFA러시아월드컵(32강한국:멕시코),9.5
8819,2018.06.18 ~ 2018.06.24,가구시청률,19,SBS,정글의법칙IN멕시코,9.5
8820,2018.06.25 ~ 2018.07.01,가구시청률,1,KBS2,주말드라마(같이살래요),32.0
8821,2018.06.25 ~ 2018.07.01,가구시청률,2,SBS,미운우리새끼다시쓰는육아일기,18.5
8822,2018.06.25 ~ 2018.07.01,가구시청률,3,KBS1,일일연속극(내일도맑음),16.1
8823,2018.06.25 ~ 2018.07.01,가구시청률,4,KBS2,2018FIFA월드컵러시아(32강한국:독일),15.8
8824,2018.06.25 ~ 2018.07.01,가구시청률,5,MBC,2018FIFA러시아월드컵(32강한국:독일),15.0
8825,2018.06.25 ~ 2018.07.01,가구시청률,6,KBS2,일일드라마(인형의집),14.6
8826,2018.06.25 ~ 2018.07.01,가구시청률,7,KBS1,KBS9시뉴스,14.5
8827,2018.06.25 ~ 2018.07.01,가구시청률,8,KBS2,2018FIFA월드컵러시아(16강프랑스:아르헨티나),13.5
8828,2018.06.25 ~ 2018.07.01,가구시청률,9,KBS1,전국노래자랑,13.4
8829,2018.06.25 ~ 2018.07.01,가구시청률,10,KBS1,가요무대,12.8
8830,2018.06.25 ~ 2018.07.01,가구시청률,11,KBS1,인간극장,12.1
8831,2018.06.25 ~ 2018.07.01,가구시청률,12,KBS2,해피선데이,11.2
8832,2018.06.25 ~ 2018.07.01,가구시청률,13,SBS,2018FIFA러시아월드컵(32강한국:독일),10.8
8833,2018.06.25 ~ 2018.07.01,가구시청률,14,MBC,나혼자산다,10.1
8834,2018.06.25 ~ 2018.07.01,가구시청률,15,KBS1,생로병사의비밀,10.0
8835,2018.06.25 ~ 2018.07.01,가구시청률,15,SBS,동거동락인생과외집사부일체,10.0
8836,2018.06.25 ~ 2018.07.01,가구시청률,17,SBS,궁금한이야기Y,9.7
8837,2018.06.25 ~ 2018.07.01,가구시청률,18,KBS1,시니어토크쇼황금연못,9.4
8838,2018.06.25 ~ 2018.07.01,가구시청률,19,KBS1,아침마당,9.3
8839,2018.06.25 ~ 2018.07.01,가구시청률,19,SBS,순간포착,9.3
8840,2018.07.02 ~ 2018.07.08,가구시청률,1,KBS2,주말드라마(같이살래요),30.0
8841,2018.07.02 ~ 2018.07.08,가구시청률,2,SBS,미운우리새끼다시쓰는육아일기,17.6
8842,2018.07.02 ~ 2018.07.08,가구시청률,3,KBS1,일일연속극(내일도맑음),16.1
8843,2018.07.02 ~ 2018.07.08,가구시청률,4,KBS2,일일드라마(인형의집),14.1
8844,2018.07.02 ~ 2018.07.08,가구시청률,5,KBS1,KBS9시뉴스,13.7
8845,2018.07.02 ~ 2018.07.08,가구시청률,6,KBS1,인간극장,11.9
8846,2018.07.02 ~ 2018.07.08,가구시청률,7,KBS1,가요무대,10.8
8847,2018.07.02 ~ 2018.07.08,가구시청률,8,KBS1,전국노래자랑,10.4
8848,2018.07.02 ~ 2018.07.08,가구시청률,9,KBS2,해피선데이,10.1
8849,2018.07.02 ~ 2018.07.08,가구시청률,10,KBS2,2018FIFA월드컵러시아(8강스웨덴:잉글랜드),10.0
8850,2018.07.02 ~ 2018.07.08,가구시청률,11,SBS,순간포착,9.5
8851,2018.07.02 ~ 2018.07.08,가구시청률,12,SBS,정글의법칙IN멕시코,9.0
8852,2018.07.02 ~ 2018.07.08,가구시청률,13,KBS1,2018FIFA월드컵러시아(16강스웨덴:스위스),8.9
8853,2018.07.02 ~ 2018.07.08,가구시청률,14,SBS,TV동물농장,8.8
8854,2018.07.02 ~ 2018.07.08,가구시청률,15,KBS1,아침마당,8.6
8855,2018.07.02 ~ 2018.07.08,가구시청률,16,KBS1,시니어토크쇼황금연못,8.5
8856,2018.07.02 ~ 2018.07.08,가구시청률,17,KBS1,KBS뉴스광장2부,8.0
8857,2018.07.02 ~ 2018.07.08,가구시청률,17,SBS,동거동락인생과외집사부일체,8.0
8858,2018.07.02 ~ 2018.07.08,가구시청률,17,SBS,생활의달인,8.0
8859,2018.07.02 ~ 2018.07.08,가구시청률,20,SBS,아침연속극(나도엄마야),7.8
8860,2018.07.09 ~ 2018.07.15,가구시청률,1,KBS2,주말드라마(같이살래요),29.6
8861,2018.07.09 ~ 2018.07.15,가구시청률,2,SBS,미운우리새끼다시쓰는육아일기,17.8
8862,2018.07.09 ~ 2018.07.15,가구시청률,3,KBS1,일일연속극(내일도맑음),16.1
8863,2018.07.09 ~ 2018.07.15,가구시청률,4,KBS2,일일드라마(인형의집),14.0
8864,2018.07.09 ~ 2018.07.15,가구시청률,5,KBS1,KBS9시뉴스,13.1
8865,2018.07.09 ~ 2018.07.15,가구시청률,6,KBS1,인간극장,12.1
8866,2018.07.09 ~ 2018.07.15,가구시청률,7,KBS1,전국노래자랑,11.3
8867,2018.07.09 ~ 2018.07.15,가구시청률,8,KBS1,가요무대,10.7
8868,2018.07.09 ~ 2018.07.15,가구시청률,9,MBC,나혼자산다,10.6
8869,2018.07.09 ~ 2018.07.15,가구시청률,10,SBS,정글의법칙IN멕시코,10.4
8870,2018.07.09 ~ 2018.07.15,가구시청률,11,SBS,순간포착,10.0
8871,2018.07.09 ~ 2018.07.15,가구시청률,12,SBS,TV동물농장,9.6
8872,2018.07.09 ~ 2018.07.15,가구시청률,13,SBS,궁금한이야기Y,9.5
8873,2018.07.09 ~ 2018.07.15,가구시청률,13,KBS2,해피선데이,9.5
8874,2018.07.09 ~ 2018.07.15,가구시청률,15,KBS2,2018FIFA월드컵러시아(3.4위벨기에:잉글랜드),9.4
8875,2018.07.09 ~ 2018.07.15,가구시청률,16,MBC,황금어장라디오스타,8.8
8876,2018.07.09 ~ 2018.07.15,가구시청률,17,KBS1,노래가좋아,8.7
